"DATE","TIME_M","SYM_ROOT","PRICE"
"2020-01-02","09:45:01.878554","AAPL",297.19
"2020-01-02","09:45:01.878558","AAPL",297.19
"2020-01-02","09:45:01.929808","AAPL",297.21
"2020-01-02","09:45:01.960905","AAPL",297.19
"2020-01-02","09:45:01.962452","AAPL",297.21
"2020-01-02","09:45:02.008121","AAPL",297.19
"2020-01-02","09:45:02.008143","AAPL",297.19
"2020-01-02","09:45:02.008166","AAPL",297.19
"2020-01-02","09:45:02.008779","AAPL",297.19
"2020-01-02","09:45:02.008779","AAPL",297.19
"2020-01-02","09:45:02.147081","AAPL",297.2
"2020-01-02","09:45:02.147394","AAPL",297.2
"2020-01-02","09:45:02.147598","AAPL",297.1962
"2020-01-02","09:45:02.149655","AAPL",297.2
"2020-01-02","09:45:02.150070","AAPL",297.1997
"2020-01-02","09:45:02.156382","AAPL",297.1962
"2020-01-02","09:45:02.157413","AAPL",297.185
"2020-01-02","09:45:02.324805","AAPL",297.1763
"2020-01-02","09:45:02.615680","AAPL",297.18
"2020-01-02","09:45:02.651267","AAPL",297.1796
"2020-01-02","09:45:02.787201","AAPL",297.1859
"2020-01-02","09:45:02.791652","AAPL",297.18
"2020-01-02","09:45:02.793822","AAPL",297.18
"2020-01-02","09:45:02.794143","AAPL",297.18
"2020-01-02","09:45:02.794146","AAPL",297.17
"2020-01-02","09:45:02.794202","AAPL",297.17
"2020-01-02","09:45:02.800498","AAPL",297.1559
"2020-01-02","09:45:02.866805","AAPL",297.17
"2020-01-02","09:45:02.883831","AAPL",297.15
"2020-01-02","09:45:02.887707","AAPL",297.15
"2020-01-02","09:45:02.892073","AAPL",297.15
"2020-01-02","09:45:02.892436","AAPL",297.15
"2020-01-02","09:45:02.899919","AAPL",297.1401
"2020-01-02","09:45:02.932476","AAPL",297.12
"2020-01-02","09:45:02.956621","AAPL",297.1395
"2020-01-02","09:45:03.011518","AAPL",297.16
"2020-01-02","09:45:03.204236","AAPL",297.17
"2020-01-02","09:45:03.204920","AAPL",297.18
"2020-01-02","09:45:03.255461","AAPL",297.19
"2020-01-02","09:45:03.288203","AAPL",297.19
"2020-01-02","09:45:03.296630","AAPL",297.19
"2020-01-02","09:45:03.315588","AAPL",297.2
"2020-01-02","09:45:03.316205","AAPL",297.2
"2020-01-02","09:45:03.316490","AAPL",297.2
"2020-01-02","09:45:03.395987","AAPL",297.185
"2020-01-02","09:45:03.765767","AAPL",297.205
"2020-01-02","09:45:03.803926","AAPL",297.1801
"2020-01-02","09:45:04.073140","AAPL",297.2399
"2020-01-02","09:45:04.089300","AAPL",297.19
"2020-01-02","09:45:04.096102","AAPL",297.21
"2020-01-02","09:45:04.102001","AAPL",297.2265
"2020-01-02","09:45:04.121422","AAPL",297.23
"2020-01-02","09:45:04.358646","AAPL",297.2365
"2020-01-02","09:45:04.358814","AAPL",297.2396
"2020-01-02","09:45:04.360534","AAPL",297.2362
"2020-01-02","09:45:04.365398","AAPL",297.24
"2020-01-02","09:45:04.396972","AAPL",297.23
"2020-01-02","09:45:04.948067","AAPL",297.2599
"2020-01-02","09:45:04.965132","AAPL",297.2599
"2020-01-02","09:45:05.061502","AAPL",297.2258
"2020-01-02","09:45:05.265819","AAPL",297.2699
"2020-01-02","09:45:05.690587","AAPL",297.2444
"2020-01-02","09:45:06.397006","AAPL",297.2488
"2020-01-02","09:45:06.449989","AAPL",297.2599
"2020-01-02","09:45:06.521518","AAPL",297.2397
"2020-01-02","09:45:06.550688","AAPL",297.2519
"2020-01-02","09:45:06.603669","AAPL",297.24
"2020-01-02","09:45:06.604232","AAPL",297.24
"2020-01-02","09:45:06.605343","AAPL",297.2344
"2020-01-02","09:45:06.606110","AAPL",297.2344
"2020-01-02","09:45:06.606649","AAPL",297.2489
"2020-01-02","09:45:06.718948","AAPL",297.245
"2020-01-02","09:45:06.824132","AAPL",297.24
"2020-01-02","09:45:06.824136","AAPL",297.23
"2020-01-02","09:45:06.824140","AAPL",297.22
"2020-01-02","09:45:06.824221","AAPL",297.24
"2020-01-02","09:45:06.824224","AAPL",297.23
"2020-01-02","09:45:06.824227","AAPL",297.23
"2020-01-02","09:45:06.824231","AAPL",297.22
"2020-01-02","09:45:06.824232","AAPL",297.22
"2020-01-02","09:45:06.824238","AAPL",297.22
"2020-01-02","09:45:06.824238","AAPL",297.22
"2020-01-02","09:45:06.824243","AAPL",297.22
"2020-01-02","09:45:06.824250","AAPL",297.22
"2020-01-02","09:45:06.824302","AAPL",297.22
"2020-01-02","09:45:06.824361","AAPL",297.22
"2020-01-02","09:45:06.824367","AAPL",297.22
"2020-01-02","09:45:06.824540","AAPL",297.23
"2020-01-02","09:45:06.824547","AAPL",297.23
"2020-01-02","09:45:06.824547","AAPL",297.23
"2020-01-02","09:45:06.824646","AAPL",297.22
"2020-01-02","09:45:06.824682","AAPL",297.23
"2020-01-02","09:45:06.824693","AAPL",297.21
"2020-01-02","09:45:06.824704","AAPL",297.21
"2020-01-02","09:45:06.824706","AAPL",297.21
"2020-01-02","09:45:06.824711","AAPL",297.2
"2020-01-02","09:45:06.824715","AAPL",297.19
"2020-01-02","09:45:06.824718","AAPL",297.18
"2020-01-02","09:45:06.824722","AAPL",297.18
"2020-01-02","09:45:06.824725","AAPL",297.18
"2020-01-02","09:45:06.824773","AAPL",297.22
"2020-01-02","09:45:06.824866","AAPL",297.22
"2020-01-02","09:45:06.824866","AAPL",297.22
"2020-01-02","09:45:06.825083","AAPL",297.18
"2020-01-02","09:45:06.825314","AAPL",297.17
"2020-01-02","09:45:06.825394","AAPL",297.18
"2020-01-02","09:45:06.825394","AAPL",297.18
"2020-01-02","09:45:06.825460","AAPL",297.21
"2020-01-02","09:45:06.831618","AAPL",297.17
"2020-01-02","09:45:06.836751","AAPL",297.17
"2020-01-02","09:45:06.839497","AAPL",297.19
"2020-01-02","09:45:06.875017","AAPL",297.2
"2020-01-02","09:45:06.895924","AAPL",297.24
"2020-01-02","09:45:06.901741","AAPL",297.24
"2020-01-02","09:45:06.909223","AAPL",297.245
"2020-01-02","09:45:06.952765","AAPL",297.18
"2020-01-02","09:45:06.952781","AAPL",297.18
"2020-01-02","09:45:06.953029","AAPL",297.18
"2020-01-02","09:45:07.016586","AAPL",297.18
"2020-01-02","09:45:07.067723","AAPL",297.19
"2020-01-02","09:45:07.067726","AAPL",297.19
"2020-01-02","09:45:07.068131","AAPL",297.19
"2020-01-02","09:45:07.068148","AAPL",297.19
"2020-01-02","09:45:07.068153","AAPL",297.19
"2020-01-02","09:45:07.068227","AAPL",297.19
"2020-01-02","09:45:07.069540","AAPL",297.2
"2020-01-02","09:45:07.191777","AAPL",297.2
"2020-01-02","09:45:07.205323","AAPL",297.2
"2020-01-02","09:45:07.306618","AAPL",297.205
"2020-01-02","09:45:07.316318","AAPL",297.21
"2020-01-02","09:45:07.341992","AAPL",297.21
"2020-01-02","09:45:07.343083","AAPL",297.21
"2020-01-02","09:45:07.395514","AAPL",297.21
"2020-01-02","09:45:07.454575","AAPL",297.2
"2020-01-02","09:45:07.551421","AAPL",297.205
"2020-01-02","09:45:07.626559","AAPL",297.2047
"2020-01-02","09:45:07.631752","AAPL",297.2005
"2020-01-02","09:45:07.697788","AAPL",297.2001
"2020-01-02","09:45:07.698431","AAPL",297.2
"2020-01-02","09:45:07.698440","AAPL",297.2
"2020-01-02","09:45:07.698510","AAPL",297.2
"2020-01-02","09:45:07.698848","AAPL",297.19
"2020-01-02","09:45:07.698860","AAPL",297.19
"2020-01-02","09:45:07.698865","AAPL",297.19
"2020-01-02","09:45:07.699375","AAPL",297.19
"2020-01-02","09:45:07.793018","AAPL",297.18
"2020-01-02","09:45:07.899927","AAPL",297.19
"2020-01-02","09:45:07.908125","AAPL",297.185
"2020-01-02","09:45:08.006260","AAPL",297.19
"2020-01-02","09:45:08.026272","AAPL",297.19
"2020-01-02","09:45:08.091895","AAPL",297.185
"2020-01-02","09:45:08.305131","AAPL",297.17
"2020-01-02","09:45:08.305137","AAPL",297.17
"2020-01-02","09:45:08.305144","AAPL",297.17
"2020-01-02","09:45:08.305170","AAPL",297.17
"2020-01-02","09:45:08.305741","AAPL",297.17
"2020-01-02","09:45:08.305764","AAPL",297.17
"2020-01-02","09:45:08.305767","AAPL",297.17
"2020-01-02","09:45:08.305770","AAPL",297.17
"2020-01-02","09:45:08.601259","AAPL",297.1563
"2020-01-02","09:45:08.659349","AAPL",297.16
"2020-01-02","09:45:08.663688","AAPL",297.16
"2020-01-02","09:45:08.665775","AAPL",297.16
"2020-01-02","09:45:08.665880","AAPL",297.16
"2020-01-02","09:45:08.679022","AAPL",297.17
"2020-01-02","09:45:08.679027","AAPL",297.17
"2020-01-02","09:45:08.683350","AAPL",297.17
"2020-01-02","09:45:08.886248","AAPL",297.16
"2020-01-02","09:45:08.886253","AAPL",297.16
"2020-01-02","09:45:08.886500","AAPL",297.16
"2020-01-02","09:45:09.019706","AAPL",297.17
"2020-01-02","09:45:09.081416","AAPL",297.1677
"2020-01-02","09:45:09.179093","AAPL",297.16
"2020-01-02","09:45:09.411409","AAPL",297.17
"2020-01-02","09:45:09.493015","AAPL",297.15
"2020-01-02","09:45:09.716165","AAPL",297.155
"2020-01-02","09:45:09.739040","AAPL",297.1574
"2020-01-02","09:45:09.767091","AAPL",297.17
"2020-01-02","09:45:10.063258","AAPL",297.17
"2020-01-02","09:45:10.063275","AAPL",297.17
"2020-01-02","09:45:10.063280","AAPL",297.17
"2020-01-02","09:45:10.063285","AAPL",297.17
"2020-01-02","09:45:10.070837","AAPL",297.175
"2020-01-02","09:45:10.071915","AAPL",297.175
"2020-01-02","09:45:10.071919","AAPL",297.19
"2020-01-02","09:45:10.071937","AAPL",297.19
"2020-01-02","09:45:10.072938","AAPL",297.19
"2020-01-02","09:45:10.082996","AAPL",297.18
"2020-01-02","09:45:10.099042","AAPL",297.1675
"2020-01-02","09:45:10.142160","AAPL",297.166
"2020-01-02","09:45:10.171874","AAPL",297.2
"2020-01-02","09:45:10.182042","AAPL",297.1814
"2020-01-02","09:45:10.182808","AAPL",297.2
"2020-01-02","09:45:10.377171","AAPL",297.1783
"2020-01-02","09:45:10.484608","AAPL",297.1834
"2020-01-02","09:45:10.589535","AAPL",297.1897
"2020-01-02","09:45:11.089218","AAPL",297.1976
"2020-01-02","09:45:11.097562","AAPL",297.1925
"2020-01-02","09:45:11.156280","AAPL",297.1952
"2020-01-02","09:45:11.178253","AAPL",297.1954
"2020-01-02","09:45:11.211430","AAPL",297.1975
"2020-01-02","09:45:11.295278","AAPL",297.195
"2020-01-02","09:45:11.449691","AAPL",297.19
"2020-01-02","09:45:11.811990","AAPL",297.195
"2020-01-02","09:45:11.815900","AAPL",297.195
"2020-01-02","09:45:11.816438","AAPL",297.195
"2020-01-02","09:45:11.820775","AAPL",297.2
"2020-01-02","09:45:11.957019","AAPL",297.195
"2020-01-02","09:45:12.076097","AAPL",297.19
"2020-01-02","09:45:12.076101","AAPL",297.19
"2020-01-02","09:45:12.196873","AAPL",297.19
"2020-01-02","09:45:12.215804","AAPL",297.18
"2020-01-02","09:45:12.217092","AAPL",297.18
"2020-01-02","09:45:12.217939","AAPL",297.1897
"2020-01-02","09:45:12.286397","AAPL",297.18
"2020-01-02","09:45:12.292728","AAPL",297.17
"2020-01-02","09:45:12.297334","AAPL",297.175
"2020-01-02","09:45:12.413390","AAPL",297.18
"2020-01-02","09:45:12.640365","AAPL",297.19
"2020-01-02","09:45:12.726178","AAPL",297.1895
"2020-01-02","09:45:12.834288","AAPL",297.1635
"2020-01-02","09:45:12.931488","AAPL",297.1785
"2020-01-02","09:45:13.252763","AAPL",297.185
"2020-01-02","09:45:13.273078","AAPL",297.2
"2020-01-02","09:45:13.273089","AAPL",297.2
"2020-01-02","09:45:13.273093","AAPL",297.2
"2020-01-02","09:45:13.273107","AAPL",297.2
"2020-01-02","09:45:13.273256","AAPL",297.2
"2020-01-02","09:45:13.273535","AAPL",297.2
"2020-01-02","09:45:13.274621","AAPL",297.2
"2020-01-02","09:45:13.274781","AAPL",297.2
"2020-01-02","09:45:13.275007","AAPL",297.2
"2020-01-02","09:45:13.275451","AAPL",297.2
"2020-01-02","09:45:13.277567","AAPL",297.2
"2020-01-02","09:45:13.277642","AAPL",297.2
"2020-01-02","09:45:13.277723","AAPL",297.2
"2020-01-02","09:45:13.288683","AAPL",297.2
"2020-01-02","09:45:13.291230","AAPL",297.2
"2020-01-02","09:45:13.313095","AAPL",297.21
"2020-01-02","09:45:13.434866","AAPL",297.2062
"2020-01-02","09:45:13.501272","AAPL",297.2062
"2020-01-02","09:45:13.529673","AAPL",297.21
"2020-01-02","09:45:13.536379","AAPL",297.1964
"2020-01-02","09:45:13.611081","AAPL",297.21
"2020-01-02","09:45:13.611166","AAPL",297.21
"2020-01-02","09:45:13.611171","AAPL",297.21
"2020-01-02","09:45:13.611176","AAPL",297.23
"2020-01-02","09:45:13.611320","AAPL",297.21
"2020-01-02","09:45:13.611462","AAPL",297.21
"2020-01-02","09:45:13.611499","AAPL",297.21
"2020-01-02","09:45:13.611511","AAPL",297.2
"2020-01-02","09:45:13.611535","AAPL",297.22
"2020-01-02","09:45:13.611570","AAPL",297.21
"2020-01-02","09:45:13.611599","AAPL",297.23
"2020-01-02","09:45:13.611748","AAPL",297.205
"2020-01-02","09:45:13.611964","AAPL",297.22
"2020-01-02","09:45:13.612009","AAPL",297.22
"2020-01-02","09:45:13.612012","AAPL",297.23
"2020-01-02","09:45:13.614404","AAPL",297.21
"2020-01-02","09:45:13.669292","AAPL",297.215
"2020-01-02","09:45:13.682510","AAPL",297.2299
"2020-01-02","09:45:13.757174","AAPL",297.22
"2020-01-02","09:45:13.762484","AAPL",297.2299
"2020-01-02","09:45:13.878530","AAPL",297.22
"2020-01-02","09:45:13.878770","AAPL",297.23
"2020-01-02","09:45:13.878805","AAPL",297.23
"2020-01-02","09:45:13.879207","AAPL",297.23
"2020-01-02","09:45:13.879724","AAPL",297.23
"2020-01-02","09:45:13.959765","AAPL",297.24
"2020-01-02","09:45:13.959797","AAPL",297.24
"2020-01-02","09:45:13.960140","AAPL",297.24
"2020-01-02","09:45:13.960442","AAPL",297.25
"2020-01-02","09:45:13.961154","AAPL",297.26
"2020-01-02","09:45:13.961235","AAPL",297.26
"2020-01-02","09:45:13.961792","AAPL",297.27
"2020-01-02","09:45:13.963039","AAPL",297.26
"2020-01-02","09:45:13.973534","AAPL",297.26
"2020-01-02","09:45:14.021891","AAPL",297.2505
"2020-01-02","09:45:14.023095","AAPL",297.26
"2020-01-02","09:45:14.061237","AAPL",297.26
"2020-01-02","09:45:14.084723","AAPL",297.268
"2020-01-02","09:45:14.086906","AAPL",297.255
"2020-01-02","09:45:14.206914","AAPL",297.25
"2020-01-02","09:45:14.207047","AAPL",297.24
"2020-01-02","09:45:14.207084","AAPL",297.24
"2020-01-02","09:45:14.207995","AAPL",297.23
"2020-01-02","09:45:14.376538","AAPL",297.24
"2020-01-02","09:45:14.384574","AAPL",297.24
"2020-01-02","09:45:14.384914","AAPL",297.2494
"2020-01-02","09:45:14.446348","AAPL",297.2474
"2020-01-02","09:45:14.452634","AAPL",297.245
"2020-01-02","09:45:14.550053","AAPL",297.24
"2020-01-02","09:45:14.556454","AAPL",297.245
"2020-01-02","09:45:14.653730","AAPL",297.24
"2020-01-02","09:45:14.738928","AAPL",297.26
"2020-01-02","09:45:15.056013","AAPL",297.26
"2020-01-02","09:45:15.102259","AAPL",297.26
"2020-01-02","09:45:15.251383","AAPL",297.2621
"2020-01-02","09:45:15.252065","AAPL",297.26
"2020-01-02","09:45:15.252428","AAPL",297.26
"2020-01-02","09:45:15.252433","AAPL",297.27
"2020-01-02","09:45:15.252436","AAPL",297.27
"2020-01-02","09:45:15.252467","AAPL",297.27
"2020-01-02","09:45:15.252483","AAPL",297.27
"2020-01-02","09:45:15.252505","AAPL",297.27
"2020-01-02","09:45:15.252509","AAPL",297.27
"2020-01-02","09:45:15.252536","AAPL",297.27
"2020-01-02","09:45:15.254845","AAPL",297.27
"2020-01-02","09:45:15.336223","AAPL",297.28
"2020-01-02","09:45:15.341817","AAPL",297.2799
"2020-01-02","09:45:15.432165","AAPL",297.26
"2020-01-02","09:45:15.656507","AAPL",297.2699
"2020-01-02","09:45:15.913842","AAPL",297.27
"2020-01-02","09:45:16.289787","AAPL",297.27
"2020-01-02","09:45:16.289906","AAPL",297.27
"2020-01-02","09:45:16.289928","AAPL",297.27
"2020-01-02","09:45:16.290111","AAPL",297.27
"2020-01-02","09:45:16.290314","AAPL",297.27
"2020-01-02","09:45:16.290318","AAPL",297.28
"2020-01-02","09:45:16.290403","AAPL",297.28
"2020-01-02","09:45:16.290445","AAPL",297.28
"2020-01-02","09:45:16.292253","AAPL",297.2697
"2020-01-02","09:45:16.292665","AAPL",297.2697
"2020-01-02","09:45:16.321068","AAPL",297.27
"2020-01-02","09:45:16.361708","AAPL",297.276
"2020-01-02","09:45:16.691981","AAPL",297.27
"2020-01-02","09:45:16.872887","AAPL",297.2777
"2020-01-02","09:45:17.154122","AAPL",297.2608
"2020-01-02","09:45:17.210428","AAPL",297.2753
"2020-01-02","09:45:17.301070","AAPL",297.2703
"2020-01-02","09:45:17.389850","AAPL",297.28
"2020-01-02","09:45:17.699005","AAPL",297.28
"2020-01-02","09:45:17.699150","AAPL",297.28
"2020-01-02","09:45:17.699169","AAPL",297.28
"2020-01-02","09:45:17.699170","AAPL",297.28
"2020-01-02","09:45:17.699186","AAPL",297.28
"2020-01-02","09:45:17.699231","AAPL",297.28
"2020-01-02","09:45:17.699234","AAPL",297.28
"2020-01-02","09:45:17.699310","AAPL",297.28
"2020-01-02","09:45:17.699321","AAPL",297.28
"2020-01-02","09:45:17.699664","AAPL",297.28
"2020-01-02","09:45:17.702622","AAPL",297.29
"2020-01-02","09:45:17.795369","AAPL",297.28
"2020-01-02","09:45:18.048263","AAPL",297.2881
"2020-01-02","09:45:18.126644","AAPL",297.29
"2020-01-02","09:45:18.127234","AAPL",297.28
"2020-01-02","09:45:18.127278","AAPL",297.28
"2020-01-02","09:45:18.491848","AAPL",297.3
"2020-01-02","09:45:18.501840","AAPL",297.2961
"2020-01-02","09:45:18.662681","AAPL",297.29
"2020-01-02","09:45:18.711603","AAPL",297.2937
"2020-01-02","09:45:18.947221","AAPL",297.27
"2020-01-02","09:45:18.947226","AAPL",297.27
"2020-01-02","09:45:18.947229","AAPL",297.26
"2020-01-02","09:45:18.947390","AAPL",297.27
"2020-01-02","09:45:18.947415","AAPL",297.26
"2020-01-02","09:45:18.947423","AAPL",297.27
"2020-01-02","09:45:18.947568","AAPL",297.27
"2020-01-02","09:45:18.948205","AAPL",297.26
"2020-01-02","09:45:18.948314","AAPL",297.26
"2020-01-02","09:45:18.948490","AAPL",297.26
"2020-01-02","09:45:18.948492","AAPL",297.26
"2020-01-02","09:45:18.948533","AAPL",297.26
"2020-01-02","09:45:18.948618","AAPL",297.26
"2020-01-02","09:45:18.948619","AAPL",297.26
"2020-01-02","09:45:18.948851","AAPL",297.26
"2020-01-02","09:45:18.948867","AAPL",297.26
"2020-01-02","09:45:18.948901","AAPL",297.26
"2020-01-02","09:45:18.949790","AAPL",297.25
"2020-01-02","09:45:18.950314","AAPL",297.26
"2020-01-02","09:45:18.952965","AAPL",297.27
"2020-01-02","09:45:19.350372","AAPL",297.26
"2020-01-02","09:45:19.380916","AAPL",297.25
"2020-01-02","09:45:19.380918","AAPL",297.25
"2020-01-02","09:45:19.381027","AAPL",297.25
"2020-01-02","09:45:19.381104","AAPL",297.25
"2020-01-02","09:45:19.381108","AAPL",297.25
"2020-01-02","09:45:19.381420","AAPL",297.25
"2020-01-02","09:45:19.381458","AAPL",297.25
"2020-01-02","09:45:19.381647","AAPL",297.25
"2020-01-02","09:45:19.381647","AAPL",297.25
"2020-01-02","09:45:19.381693","AAPL",297.25
"2020-01-02","09:45:19.381694","AAPL",297.25
"2020-01-02","09:45:19.381729","AAPL",297.25
"2020-01-02","09:45:19.381741","AAPL",297.25
"2020-01-02","09:45:19.381770","AAPL",297.25
"2020-01-02","09:45:19.381771","AAPL",297.25
"2020-01-02","09:45:19.381892","AAPL",297.25
"2020-01-02","09:45:19.381895","AAPL",297.25
"2020-01-02","09:45:19.641585","AAPL",297.23
"2020-01-02","09:45:19.642021","AAPL",297.22
"2020-01-02","09:45:19.650555","AAPL",297.21
"2020-01-02","09:45:19.651187","AAPL",297.2
"2020-01-02","09:45:19.898217","AAPL",297.2
"2020-01-02","09:45:20.077161","AAPL",297.19
"2020-01-02","09:45:20.077332","AAPL",297.19
"2020-01-02","09:45:20.077339","AAPL",297.19
"2020-01-02","09:45:20.077351","AAPL",297.19
"2020-01-02","09:45:20.131199","AAPL",297.1827
"2020-01-02","09:45:20.261709","AAPL",297.1802
"2020-01-02","09:45:20.331406","AAPL",297.2071
"2020-01-02","09:45:20.390736","AAPL",297.195
"2020-01-02","09:45:20.468308","AAPL",297.2
"2020-01-02","09:45:20.468407","AAPL",297.2
"2020-01-02","09:45:20.468411","AAPL",297.2
"2020-01-02","09:45:20.470879","AAPL",297.1982
"2020-01-02","09:45:20.471938","AAPL",297.2
"2020-01-02","09:45:20.473209","AAPL",297.2
"2020-01-02","09:45:20.519396","AAPL",297.205
"2020-01-02","09:45:20.519499","AAPL",297.19
"2020-01-02","09:45:20.598459","AAPL",297.2
"2020-01-02","09:45:20.622097","AAPL",297.21
"2020-01-02","09:45:20.838188","AAPL",297.202
"2020-01-02","09:45:20.992695","AAPL",297.19
"2020-01-02","09:45:20.993074","AAPL",297.18
"2020-01-02","09:45:20.993485","AAPL",297.18
"2020-01-02","09:45:21.109624","AAPL",297.2001
"2020-01-02","09:45:21.279945","AAPL",297.2
"2020-01-02","09:45:21.284541","AAPL",297.1994
"2020-01-02","09:45:21.308830","AAPL",297.2009
"2020-01-02","09:45:21.322701","AAPL",297.2001
"2020-01-02","09:45:21.371642","AAPL",297.2
"2020-01-02","09:45:21.372118","AAPL",297.2
"2020-01-02","09:45:21.403491","AAPL",297.2
"2020-01-02","09:45:21.427935","AAPL",297.2075
"2020-01-02","09:45:21.440773","AAPL",297.2056
"2020-01-02","09:45:21.557225","AAPL",297.21
"2020-01-02","09:45:21.557282","AAPL",297.205
"2020-01-02","09:45:21.557285","AAPL",297.21
"2020-01-02","09:45:21.557296","AAPL",297.21
"2020-01-02","09:45:21.557299","AAPL",297.21
"2020-01-02","09:45:21.558421","AAPL",297.21
"2020-01-02","09:45:21.561989","AAPL",297.22
"2020-01-02","09:45:21.652763","AAPL",297.2371
"2020-01-02","09:45:21.678124","AAPL",297.225
"2020-01-02","09:45:21.681929","AAPL",297.23
"2020-01-02","09:45:21.761818","AAPL",297.225
"2020-01-02","09:45:21.773765","AAPL",297.22
"2020-01-02","09:45:21.775044","AAPL",297.23
"2020-01-02","09:45:21.804570","AAPL",297.22
"2020-01-02","09:45:22.108500","AAPL",297.23
"2020-01-02","09:45:23.080645","AAPL",297.2276
"2020-01-02","09:45:23.240075","AAPL",297.24
"2020-01-02","09:45:23.254912","AAPL",297.24
"2020-01-02","09:45:23.485070","AAPL",297.24
"2020-01-02","09:45:23.485075","AAPL",297.24
"2020-01-02","09:45:23.485086","AAPL",297.24
"2020-01-02","09:45:23.562566","AAPL",297.255
"2020-01-02","09:45:23.606779","AAPL",297.27
"2020-01-02","09:45:23.714261","AAPL",297.255
"2020-01-02","09:45:23.774515","AAPL",297.27
"2020-01-02","09:45:23.774707","AAPL",297.27
"2020-01-02","09:45:23.865283","AAPL",297.2522
"2020-01-02","09:45:24.257299","AAPL",297.25
"2020-01-02","09:45:24.462018","AAPL",297.25
"2020-01-02","09:45:24.493761","AAPL",297.27
"2020-01-02","09:45:24.533886","AAPL",297.27
"2020-01-02","09:45:25.057627","AAPL",297.24
"2020-01-02","09:45:25.064167","AAPL",297.247
"2020-01-02","09:45:25.089513","AAPL",297.25
"2020-01-02","09:45:25.092922","AAPL",297.25
"2020-01-02","09:45:25.094961","AAPL",297.26
"2020-01-02","09:45:25.097270","AAPL",297.24
"2020-01-02","09:45:25.097385","AAPL",297.24
"2020-01-02","09:45:25.097418","AAPL",297.24
"2020-01-02","09:45:25.177893","AAPL",297.26
"2020-01-02","09:45:25.429835","AAPL",297.2553
"2020-01-02","09:45:25.469923","AAPL",297.2521
"2020-01-02","09:45:25.642122","AAPL",297.25
"2020-01-02","09:45:25.798938","AAPL",297.2513
"2020-01-02","09:45:25.845388","AAPL",297.25
"2020-01-02","09:45:25.863217","AAPL",297.26
"2020-01-02","09:45:26.013499","AAPL",297.24
"2020-01-02","09:45:26.013570","AAPL",297.24
"2020-01-02","09:45:26.121571","AAPL",297.25
"2020-01-02","09:45:26.380111","AAPL",297.24
"2020-01-02","09:45:26.683020","AAPL",297.247
"2020-01-02","09:45:26.768947","AAPL",297.23
"2020-01-02","09:45:26.769091","AAPL",297.23
"2020-01-02","09:45:26.769224","AAPL",297.23
"2020-01-02","09:45:26.769553","AAPL",297.23
"2020-01-02","09:45:26.769573","AAPL",297.22
"2020-01-02","09:45:26.769577","AAPL",297.22
"2020-01-02","09:45:26.769769","AAPL",297.22
"2020-01-02","09:45:26.769830","AAPL",297.22
"2020-01-02","09:45:26.779648","AAPL",297.2163
"2020-01-02","09:45:26.916384","AAPL",297.21
"2020-01-02","09:45:26.916511","AAPL",297.21
"2020-01-02","09:45:26.916547","AAPL",297.21
"2020-01-02","09:45:26.916741","AAPL",297.21
"2020-01-02","09:45:26.933079","AAPL",297.21
"2020-01-02","09:45:26.943026","AAPL",297.2
"2020-01-02","09:45:26.943029","AAPL",297.2
"2020-01-02","09:45:26.943178","AAPL",297.2
"2020-01-02","09:45:27.022943","AAPL",297.19
"2020-01-02","09:45:27.080077","AAPL",297.195
"2020-01-02","09:45:27.090395","AAPL",297.17
"2020-01-02","09:45:27.090399","AAPL",297.16
"2020-01-02","09:45:27.090402","AAPL",297.15
"2020-01-02","09:45:27.090546","AAPL",297.16
"2020-01-02","09:45:27.090552","AAPL",297.16
"2020-01-02","09:45:27.090557","AAPL",297.15
"2020-01-02","09:45:27.090570","AAPL",297.14
"2020-01-02","09:45:27.090580","AAPL",297.14
"2020-01-02","09:45:27.090768","AAPL",297.18
"2020-01-02","09:45:27.090768","AAPL",297.15
"2020-01-02","09:45:27.091032","AAPL",297.14
"2020-01-02","09:45:27.091159","AAPL",297.18
"2020-01-02","09:45:27.144452","AAPL",297.16
"2020-01-02","09:45:27.144913","AAPL",297.16
"2020-01-02","09:45:27.145092","AAPL",297.16
"2020-01-02","09:45:27.220443","AAPL",297.17
"2020-01-02","09:45:27.283095","AAPL",297.1716
"2020-01-02","09:45:27.364879","AAPL",297.18
"2020-01-02","09:45:27.366487","AAPL",297.1741
"2020-01-02","09:45:27.407346","AAPL",297.17
"2020-01-02","09:45:27.418869","AAPL",297.1677
"2020-01-02","09:45:27.551306","AAPL",297.18
"2020-01-02","09:45:27.551309","AAPL",297.18
"2020-01-02","09:45:27.551313","AAPL",297.18
"2020-01-02","09:45:27.551364","AAPL",297.18
"2020-01-02","09:45:27.551380","AAPL",297.18
"2020-01-02","09:45:27.551753","AAPL",297.18
"2020-01-02","09:45:27.551846","AAPL",297.18
"2020-01-02","09:45:27.554100","AAPL",297.19
"2020-01-02","09:45:27.559294","AAPL",297.17
"2020-01-02","09:45:27.564772","AAPL",297.17
"2020-01-02","09:45:27.590087","AAPL",297.17
"2020-01-02","09:45:27.590280","AAPL",297.17
"2020-01-02","09:45:27.608033","AAPL",297.18
"2020-01-02","09:45:27.689295","AAPL",297.18
"2020-01-02","09:45:27.690102","AAPL",297.195
"2020-01-02","09:45:27.748777","AAPL",297.18
"2020-01-02","09:45:27.761940","AAPL",297.19
